compound_id,std_smiles,inchikey,scaffold,generic_scaffold,mw,logp,tpsa,hbd,hba,rotbonds,rings,aromatic_rings,heavy_atoms,fsp3,qed,is_pains,pIC50_func_CHEMBL233,pIC50_func_CHEMBL233_relation,pIC50_func_CHEMBL237,pIC50_func_CHEMBL237_relation,pEC50_CHEMBL233,pEC50_CHEMBL233_relation,pEC50_CHEMBL236,pEC50_CHEMBL236_relation,pAC50_CHEMBL233,pAC50_CHEMBL233_relation,pAC50_CHEMBL236,pAC50_CHEMBL236_relation,pEC50_CHEMBL237,pEC50_CHEMBL237_relation,pAC50_CHEMBL237,pAC50_CHEMBL237_relation,pIC50_func_CHEMBL2014,pIC50_func_CHEMBL2014_relation,pIC50_func_CHEMBL236,pIC50_func_CHEMBL236_relation,pEC50_CHEMBL2014,pEC50_CHEMBL2014_relation
CHEMBL3596365,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CCF)CC[C@]314,PFHMOHCRGXRQJW-IBURTVSXSA-N,c1cc2c3c(c1)O[C@H]1c4[nH]c5ccccc5c4CC4[C@@H](C2)NCC[C@@]341,C1CCC2C(C1)CC1C2CC2C3CCCC24C1CC1CCCC(C3)C14,406.46,3.13,68.7,3,4,2,7,3,30,0.417,0.612,False,,,,,,,6.6576,exact,,,,,,,,,,,,,,
PUBCHEM:122182778,Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CCF)CCC314,PFHMOHCRGXRQJW-UHFFFAOYSA-N,c1cc2c3c(c1)OC1c4[nH]c5ccccc5c4CC4C(C2)NCCC314,C1CCC2C(C1)CC1C2CC2C3CCCC24C1CC1CCCC(C3)C14,406.46,3.13,68.7,3,4,2,7,3,30,0.417,0.612,False,,,,,,,6.6576,exact,,,,,,,,,,,,,,
PUBCHEM:441397,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,PFOLLRNADZZWEX-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,CC(CC1CCCCC1)CC1C(C)C2CCCC21,465.53,1.3,137.3,2,9,7,3,1,32,0.524,0.347,False,,,,,,,,,4.5229,exact,4.5229,exact,,,4.5686,exact,,,,,,
CHEMBL1583,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)[C@H]2SC1(C)C,PFOLLRNADZZWEX-UXGMXQMRSA-N,O=C(Cc1ccccc1)NC1C(=O)N2CCS[C@H]12,CC(CC1CCCCC1)CC1C(C)C2CCCC21,465.53,1.3,137.3,2,9,7,3,1,32,0.524,0.347,False,,,,,,,,,,,,,,,4.5686,exact,,,,,,
BDBM:114609,CCOC(=O)C1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,PFPFIYWCQOWIPJ-UHFFFAOYSA-N,c1ccc(Oc2cccc(CN3CCCCC3)c2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1,373.88,4.91,38.8,0,4,6,3,2,26,0.381,0.674,False,,,,,4.034,exact,,,,,,,,,,,,,,,,
BDBM:450891,Cc1noc(-c2cc3cc(Cl)cc(F)c3nc2N2CCC(N[C@@H]3CCCOC3)CC2)n1,PFQSJWPCCFYZQU-QGZVFWFLSA-N,c1ccc2nc(N3CCC(N[C@@H]4CCCOC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,445.93,4.12,76.3,1,7,4,5,3,31,0.5,0.647,False,6.0,upper_bound,,,,,,,,,,,,,,,,,,,,
PUBCHEM:137434153,Cc1noc(-c2cc3cc(Cl)cc(F)c3nc2N2CCC(NC3CCCOC3)CC2)n1,PFQSJWPCCFYZQU-UHFFFAOYSA-N,c1ccc2nc(N3CCC(NC4CCCOC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,445.93,4.12,76.3,1,7,4,5,3,31,0.5,0.647,False,6.0,exact,7.2596,exact,,,,,,,,,,,,,,,,,,
CHEMBL4439718,CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2cnccn2)C1=O,PFSGEFYLEHABKV-UHFFFAOYSA-N,O=C1COC2(CCN(CCc3ccccc3)CC2)CN1c1cnccn1,CC1CCC2(CCC(CCC3CCCCC3)CC2)CC1C1CCCCC1,366.47,2.31,58.6,0,5,4,4,2,27,0.476,0.831,False,,,,,6.2782,exact,,,,,,,,,,,,,,,,
CHEMBL4161204,CN(C)[C@H](CNC(=O)C1CCN(C(N)=O)CC1)c1cccs1,PFUWNWPSEZEGHK-GFCCVEGCSA-N,O=C(NCCc1cccs1)C1CCNCC1,CC(CCCC1CCCC1)C1CCCCC1,324.45,1.26,78.7,2,4,5,2,1,22,0.6,0.856,False,,,,,4.9101,exact,,,,,,,,,,,,,,,,
PUBCHEM:94156776,CN(C)C(CNC(=O)C1CCN(C(N)=O)CC1)c1cccs1,PFUWNWPSEZEGHK-UHFFFAOYSA-N,O=C(NCCc1cccs1)C1CCNCC1,CC(CCCC1CCCC1)C1CCCCC1,324.45,1.26,78.7,2,4,5,2,1,22,0.6,0.856,False,,,,,4.9101,exact,,,,,,,,,,,,,,,,
CHEMBL5630967,CN(C)C(CNC(=O)NCc1ccc(OC(F)(F)F)cc1)c1cccc(F)c1,PFYKONMZDWZUOH-UHFFFAOYSA-N,O=C(NCCc1ccccc1)NCc1ccccc1,CC(CCCC1CCCCC1)CCC1CCCCC1,399.39,3.83,53.6,2,3,7,2,2,28,0.316,0.696,False,,,,,8.8182,exact,,,,,,,,,,,,,,,,
CHEMBL4113058,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4CNCc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,PGANIOBIXBHMAK-BUVWRSTLSA-N,c1ccc(CNC[C@H]2C[C@@]34CCC2[C@@H]2Oc5cccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,C1CCC(CCCC2CC34CCC2C2CC5CCCC6CC3C(CC3CC3)CCC24C65)CC1,500.68,4.71,43.0,1,5,8,9,2,37,0.625,0.569,False,,,,,7.2973,exact,6.279,exact,,,,,8.0747,exact,,,,,,,,
PUBCHEM:86711651,COc1ccc2c3c1OC1C4(OC)CCC5(CC4CNCc4ccccc4)C(C2)N(CC2CC2)CCC315,PGANIOBIXBHMAK-UHFFFAOYSA-N,c1ccc(CNCC2CC34CCC2C2Oc5cccc6c5C23CCN(CC2CC2)C4C6)cc1,C1CCC(CCCC2CC34CCC2C2CC5CCCC6CC3C(CC3CC3)CCC24C65)CC1,500.68,4.71,43.0,1,5,8,9,2,37,0.625,0.569,False,,,,,7.2973,exact,6.279,exact,,,,,8.0747,exact,,,,,,,,
BDBM:50381677,CN(C(=O)Cc1ccccc1)[C@H]1C[C@@]2(CCCO2)CC[C@@H]1N1CCCC1,PGJPPWQHDNODBR-JAXLGGSGSA-N,O=C(Cc1ccccc1)N[C@H]1C[C@@]2(CCCO2)CC[C@@H]1N1CCCC1,CC(CC1CCCCC1)CC1CC2(CCCC2)CCC1C1CCCC1,356.51,3.25,32.8,0,3,4,4,1,26,0.682,0.83,False,,,8.0969,exact,5.0,upper_bound,5.0,upper_bound,,,,,,,,,,,5.3023,exact,,
CHEMBL2390967,CN(C(=O)Cc1ccccc1)[C@H]1C[C@]2(CCCO2)CC[C@@H]1N1CCCC1,PGJPPWQHDNODBR-ONTIZHBOSA-N,O=C(Cc1ccccc1)N[C@H]1C[C@]2(CCCO2)CC[C@@H]1N1CCCC1,CC(CC1CCCCC1)CC1CC2(CCCC2)CCC1C1CCCC1,356.51,3.25,32.8,0,3,4,4,1,26,0.682,0.83,False,,,7.7959,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:73350518,CN(C(=O)Cc1ccccc1)C1CC2(CCCO2)CCC1N1CCCC1,PGJPPWQHDNODBR-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC1CC2(CCCO2)CCC1N1CCCC1,CC(CC1CCCCC1)CC1CC2(CCCC2)CCC1C1CCCC1,356.51,3.25,32.8,0,3,4,4,1,26,0.682,0.83,False,,,7.7959,exact,,,,,,,,,,,,,,,,,,
CHEMBL556964,CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C1CCC1)C1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,PGKKZFPBWMBKQG-VCWXTFISSA-N,c1cc2c3c(c1)O[C@H]1C4CC[C@@]5(C[C@@H]4CC4CCC4)C(C2)N(CC2CC2)CC[C@]315,C1CC(CC2CC34CCC2C2CC5CCCC6CC3C(CC3CC3)CCC24C65)C1,465.63,4.17,62.2,2,5,5,9,1,34,0.793,0.684,False,,,,,,,,,,,,,8.7352,exact,,,,,,,,
PUBCHEM:17540413,CCOc1ccc(S(=O)(=O)Nc2cccc(C(=O)NCC(c3ccccc3)N(C)C)c2)cc1,PGMDWBTVIQYXDF-UHFFFAOYSA-N,O=C(NCCc1ccccc1)c1cccc(NS(=O)(=O)c2ccccc2)c1,CC(CCCC1CCCCC1)C1CCCC(CC(C)(C)C2CCCCC2)C1,467.59,3.92,87.7,2,5,10,3,3,33,0.24,0.472,False,,,,,4.5722000000000005,exact,4.98135,exact,,,,,,,,,,,,,,
CHEMBL2114986,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2c(cc(Br)c(O)c2Br)CC1C(=O)O,PGRCDRUJAVJRKB-UHFFFAOYSA-N,O=C(CCc1ccccc1)N1CCc2ccccc2C1,CC(CCC1CCCCC1)C1CCC2CCCCC2C1,542.22,3.15,124.1,4,5,4,3,2,30,0.333,0.471,False,5.3293,exact,5.0,exact,,,,,,,,,,,,,,,5.6115,exact,,
CHEMBL5400733,CN(C)C(CNC(=O)c1sc2ccccc2c1Cl)c1ccccc1Cl,PGRCPEBNOHLXOQ-UHFFFAOYSA-N,O=C(NCCc1ccccc1)c1cc2ccccc2s1,CC(CCCC1CCCCC1)C1CC2CCCCC2C1,393.34,5.24,32.3,1,3,5,3,3,25,0.211,0.643,False,,,,,6.4437,exact,,,,,,,,,,,,,,,,
CHEMBL5415173,CCC(=O)N(CC(CC)N1CCC(c2ccccc2)CC1)c1ccccn1,PGTIFUTZJAGUST-UHFFFAOYSA-N,c1ccc(C2CCN(CCNc3ccccn3)CC2)cc1,C1CCC(CCCC2CCC(C3CCCCC3)CC2)CC1,365.52,4.48,36.4,0,3,7,3,2,27,0.478,0.726,False,,,,,9.2218,exact,,,,,,,,,,,,,,,,
CHEMBL5832363,CCOC(=O)c1cc(Br)cnc1N1CCC(NC2CCCCC2)C(OC)C1,PGXITKMJSSMUDS-UHFFFAOYSA-N,c1ccc(N2CCC(NC3CCCCC3)CC2)nc1,C1CCC(CC2CCC(C3CCCCC3)CC2)CC1,440.38,3.54,63.7,1,6,6,3,1,27,0.7,0.683,False,,,7.0706,exact,,,,,,,,,,,,,,,,,,
CHEMBL6007243,CO[C@H]1CN(c2nc3ccc(C)cc3cc2-c2nc(C)no2)CC[C@H]1NC1CCCCC1,PGXSSLBJKPYNJE-PKTZIBPZSA-N,c1ccc2nc(N3CCC(NC4CCCCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,435.57,4.42,76.3,1,7,5,5,3,32,0.56,0.636,False,,,9.1549,exact,,,,,,,,,,,,,,,,,,
CHEMBL6009127,CO[C@@H]1CN(c2nc3ccc(C)cc3cc2-c2nc(C)no2)CC[C@@H]1NC1CCCCC1,PGXSSLBJKPYNJE-XZOQPEGZSA-N,c1ccc2nc(N3CCC(NC4CCCCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,435.57,4.42,76.3,1,7,5,5,3,32,0.56,0.636,False,,,8.3979,exact,,,,,,,,,,,,,,,,,,
CHEMBL226997,CN(C(=O)Cc1ccccc1)[C@H]1CC[C@]2(CCCO2)C[C@@H]1N1CCCC1,PGZRDDYTKFZSFR-JAXLGGSGSA-N,O=C(Cc1ccccc1)N[C@H]1CC[C@]2(CCCO2)C[C@@H]1N1CCCC1,CC(CC1CCCCC1)CC1CCC2(CCCC2)CC1C1CCCC1,356.51,3.25,32.8,0,3,4,4,1,26,0.682,0.83,False,,,,,,,,,,,,,7.2,exact,,,,,,,,
CHEMBL102426,CN(C(=O)Cc1ccccc1)[C@@H]1CC[C@]2(CCCO2)C[C@H]1N1CCCC1,PGZRDDYTKFZSFR-KCZVDYSFSA-N,O=C(Cc1ccccc1)N[C@@H]1CC[C@]2(CCCO2)C[C@H]1N1CCCC1,CC(CC1CCCCC1)CC1CCC2(CCCC2)CC1C1CCCC1,356.51,3.25,32.8,0,3,4,4,1,26,0.682,0.83,False,,,,,,,,,,,,,6.8041,exact,,,,,,,,
PUBCHEM:105104,CN(C(=O)Cc1ccccc1)C1CCC2(CCCO2)CC1N1CCCC1,PGZRDDYTKFZSFR-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC1CCC2(CCCO2)CC1N1CCCC1,CC(CC1CCCCC1)CC1CCC2(CCCC2)CC1C1CCCC1,356.51,3.25,32.8,0,3,4,4,1,26,0.682,0.83,False,6.6583000000000006,exact,8.1746,exact,4.6778,exact,4.6778,exact,,,,,7.11345,exact,,,,,4.8641000000000005,exact,,
CHEMBL5872691,Cc1ccc2nc(N3CCC(NC4CCCCCC4)CC3)c(-c3nc(C)no3)cc2c1,PHCWOZSXNHNYGE-UHFFFAOYSA-N,c1ccc2nc(N3CCC(NC4CCCCCC4)CC3)c(-c3ncno3)cc2c1,C1CCCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,419.57,5.18,67.1,1,6,4,5,3,31,0.56,0.588,False,,,8.699,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:130287163,CCCCCCCCNC1c2ccccc2N(C)S(=O)(=O)c2ccccc21,PHEAOQKLQOJPTP-UHFFFAOYSA-N,O=S1(=O)Nc2ccccc2Cc2ccccc21,CC1(C)CC2CCCCC2CC2CCCCC21,386.56,4.86,49.4,1,3,8,3,2,27,0.455,0.659,False,,,,,5.0,exact,,,,,,,,,,,,,,,,
CHEMBL256989,O=C(Cn1c(=O)cnc2cc(Cl)c(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,PHGQFDGZFPQJNG-UHFFFAOYSA-N,O=C(Cn1c(=O)cnc2ccccc21)N1CCCC(c2ccccc2)C1CN1CCCC1,CC1CCC2CCCCC2C1CC(C)C1CCCC(C2CCCCC2)C1CC1CCCC1,499.44,4.57,58.4,0,4,5,5,3,34,0.423,0.516,False,,,,,,,,,,,,,5.4949,exact,,,,,,,,
PUBCHEM:10917,C[N+](C)(C)CC(O)CC(=O)[O-],PHIQHXFUZVPYII-UHFFFAOYSA-N,,,161.2,-1.81,60.4,1,3,4,0,0,11,0.857,0.494,False,,,,,,,,,4.5229,exact,,,,,,,,,,,,
BDBM:297912,Cc1noc(-c2cnc(N3CC[C@@H](NC4CCCCC4)[C@H](O)C3)c(C)c2)n1,PHKYKJXVIXKZTK-QZTJIDSGSA-N,c1noc(-c2ccc(N3CCC(NC4CCCCC4)CC3)nc2)n1,C1CCC(CC2CCC(C3CCC(C4CCCC4)CC3)CC2)CC1,371.49,2.61,87.3,2,7,4,4,2,27,0.65,0.854,False,,,7.699,upper_bound,,,,,,,,,,,,,,,,,,
PUBCHEM:118264135,Cc1noc(-c2cnc(N3CCC(NC4CCCCC4)C(O)C3)c(C)c2)n1,PHKYKJXVIXKZTK-UHFFFAOYSA-N,c1noc(-c2ccc(N3CCC(NC4CCCCC4)CC3)nc2)n1,C1CCC(CC2CCC(C3CCC(C4CCCC4)CC3)CC2)CC1,371.49,2.61,87.3,2,7,4,4,2,27,0.65,0.854,False,,,7.699,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:5533,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,PHLBKPHSAVXXEF-UHFFFAOYSA-N,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,CC1C(CCCC2CCC(C3CCCCC3)CC2)CC2CCCCC21,371.87,2.36,45.8,0,4,5,4,3,26,0.368,0.69,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.0,exact,,,,,,
PUBCHEM:90413097,C1=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CCNC1,PHSZOCMREOEYHD-UHFFFAOYSA-N,C1=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CCNC1,C1CCC(CCC2CCCC(C3CCCC4CC(C5CCCCC5)CC43)C2)CC1,382.47,4.01,78.5,3,5,5,5,4,29,0.174,0.486,False,,,7.8239,exact,,,,,,,,,,,,,,,7.8239,exact,,
CHEMBL1492500,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,PHTUQLWOUWZIMZ-GZTJUZNOSA-N,C=C1c2ccccc2CSc2ccccc21,CC1C2CCCCC2CCC2CCCCC21,295.45,4.68,3.2,0,2,3,3,2,21,0.263,0.809,False,,,,,,,,,,,,,,,5.5686,exact,,,,,,
PUBCHEM:5284550,CN(C)CCC=C1c2ccccc2CSc2ccccc21,PHTUQLWOUWZIMZ-UHFFFAOYSA-N,C=C1c2ccccc2CSc2ccccc21,CC1C2CCCCC2CCC2CCCCC21,295.45,4.68,3.2,0,2,3,3,2,21,0.263,0.809,False,,,,,,,,,4.5229,exact,4.5229,exact,,,5.5686,exact,,,,,,
CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,c1ccc(CN2CCc3sccc3C2)cc1,C1CCC(CC2CCC3CCCC3C2)CC1,263.79,3.96,3.2,0,2,2,3,2,17,0.286,0.793,False,,,,,,,,,4.6198,exact,4.5229,exact,,,5.2311,exact,,,,,,
BDBM:450903,CCc1cc(F)c2nc(N3CC[C@@H](NC4CCOCC4)C[C@H]3C)c(-c3nc(C)no3)c(C)c2c1,PHWLVLLLTAYXDP-FOIQADDNSA-N,c1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,467.59,4.73,76.3,1,7,5,5,3,34,0.577,0.581,False,6.0,upper_bound,8.2596,exact,,,,,,,,,,,,,,,,,,
BDBM:450959,CCc1cc(F)c2nc(N3CC[C@@H](NC4CCOCC4)C[C@@H]3C)c(-c3nc(C)no3)c(C)c2c1,PHWLVLLLTAYXDP-MGPUTAFESA-N,c1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,467.59,4.73,76.3,1,7,5,5,3,34,0.577,0.581,False,,,9.0,lower_bound,,,,,,,,,,,,,,,,,,
CHEMBL6014824,CCc1cc(F)c2nc(N3CC[C@H](NC4CCOCC4)C[C@@H]3C)c(-c3nc(C)no3)c(C)c2c1,PHWLVLLLTAYXDP-YWZLYKJASA-N,c1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3ncno3)cc2c1,C1CCC(CC2CCC(C3CC4CCCCC4CC3C3CCCC3)CC2)CC1,467.59,4.73,76.3,1,7,5,5,3,34,0.577,0.581,False,,,8.2596,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:216235,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,PHWXUGHIIBDVKD-UHFFFAOYSA-N,O=C(Cc1ccc2c(c1)OCO2)c1sccc1S(=O)(=O)Nc1ccno1,CC(CC1CCC2CCCC2C1)C1CCCC1C(C)(C)CC1CCCC1,454.91,3.96,107.7,1,8,6,4,3,29,0.222,0.561,False,,,,,,,,,4.5229,exact,,,,,,,,,,,,
BDBM:50154035,Cc1[nH]c([C@@H]2Cc3ccccc3CN2C(=O)C(N)Cc2ccc(O)cc2)nc1-c1ccccc1,PHZQHCMEUDDSTI-BBMPLOMVSA-N,O=C(CCc1ccccc1)N1Cc2ccccc2C[C@H]1c1nc(-c2ccccc2)c[nH]1,CC(CCC1CCCCC1)C1CC2CCCCC2CC1C1CCC(C2CCCCC2)C1,452.56,4.29,95.2,3,4,5,5,4,34,0.214,0.421,False,,,,,,,8.8539,exact,,,,,,,,,,,,,,
CHEMBL6050989,CC(c1ccc(OC(F)(F)F)cc1)N1CCC(n2c(=O)[nH]c3ccc(Br)cc32)CC1,PIBZFLWAZOBFEO-UHFFFAOYSA-N,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccccc2)CC1,CC1CC2CCCCC2C1C1CCC(CC2CCCCC2)CC1,484.32,5.39,50.3,1,3,4,4,3,30,0.381,0.541,False,,,,,7.4089,exact,,,,,,,,,,,,,,,,
PUBCHEM:5126827,CN(C)C(CNC(C(=O)Nc1ccc([N+](=O)[O-])cc1Br)c1ccccc1)c1ccccc1,PIDSRHNJSNUDBH-UHFFFAOYSA-N,O=C(Nc1ccccc1)C(NCCc1ccccc1)c1ccccc1,CC(CC1CCCCC1)C(CCCC1CCCCC1)C1CCCCC1,497.39,4.93,87.5,2,5,9,3,3,32,0.208,0.324,False,,,,,4.521699999999999,exact,4.521699999999999,exact,,,,,,,,,,,,,,
CHEMBL272483,COCCOCOC1CC(C(=O)OC)[C@]2(C)CCC3C(=O)O[C@H](c4ccoc4)C[C@]3(C)C2C1=O,PIISJSXOJJEJHX-DJEIYVHESA-N,O=C1O[C@H](c2ccoc2)CC2C1CCC1CCCC(=O)C12,CC1CC(C2CCCC2)CC2C1CCC1CCCC(C)C12,478.54,3.07,110.5,0,9,8,4,1,34,0.72,0.316,False,,,,,,,,,,,,,6.4949,exact,,,,,,,,
PUBCHEM:44456347,COCCOCOC1CC(C(=O)OC)C2(C)CCC3C(=O)OC(c4ccoc4)CC3(C)C2C1=O,PIISJSXOJJEJHX-UHFFFAOYSA-N,O=C1OC(c2ccoc2)CC2C1CCC1CCCC(=O)C12,CC1CC(C2CCCC2)CC2C1CCC1CCCC(C)C12,478.54,3.07,110.5,0,9,8,4,1,34,0.72,0.316,False,,,,,,,,,,,,,6.4949,exact,,,,,,,,
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,PIJVFDBKTWXHHD-HIFRSBDPSA-N,c1ccc2c(c1)N[C@H]1NCCC21,C1CCC2C(C1)CC1CCCC12,275.35,1.77,44.8,1,4,1,3,1,20,0.533,0.848,False,,,,,,,,,5.2412,exact,,,,,5.6576,exact,,,,,,
PUBCHEM:5983,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,PIJVFDBKTWXHHD-UHFFFAOYSA-N,c1ccc2c(c1)NC1NCCC21,C1CCC2C(C1)CC1CCCC12,275.35,1.77,44.8,1,4,1,3,1,20,0.533,0.848,False,,,,,,,,,4.88205,exact,4.5229,exact,,,5.6576,exact,,,,,,
CHEMBL1080787,CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,PIKCALBGLDBAKK-NSHDSACASA-N,O=C(N[C@H]1CCNC1)c1ccccc1,CC(CC1CCCC1)C1CCCCC1,315.24,3.45,32.3,1,2,4,2,1,20,0.533,0.923,False,,,5.2366,exact,,,,,,,,,,,,,,,,,,
PUBCHEM:16193396,Cc1nnc(Sc2cc(NCCCO)c([N+](=O)[O-])c3nonc23)s1,PIMYSBWAQQENMR-UHFFFAOYSA-N,c1cc(Sc2nncs2)c2nonc2c1,C1CCC(CC2CCCC3CCCC32)C1,368.4,2.24,140.1,2,11,7,3,3,24,0.333,0.362,False,,,5.2111,exact,4.4949,exact,4.4949,exact,,,,,,,,,,,4.4949,exact,,
CHEMBL4445578,CC1OC2(CCN(CCc3ccncc3)CC2)CN(c2ccccc2)C1=O,PIOCDECZIQSCFV-UHFFFAOYSA-N,O=C1COC2(CCN(CCc3ccncc3)CC2)CN1c1ccccc1,CC1CCC2(CCC(CCC3CCCCC3)CC2)CC1C1CCCCC1,365.48,2.91,45.7,0,4,4,4,2,27,0.455,0.836,False,,,,,5.8465,exact,,,,,,,,,,,,,,,,
PUBCHEM:90413141,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC(C)N(S(C)(=O)=O)CC3)cc12,PISSTPZYODNWFP-UHFFFAOYSA-N,C1=C(c2cc3c(-c4ccccc4)ccnc3[nH]2)CCNC1,C1CCC(C2CC3CCCC(C4CCCCC4)C3C2)CC1,415.49,3.81,75.3,1,4,4,4,3,29,0.286,0.703,False,,,7.0706,exact,,,,,,,,,,,,,,,7.0706,exact,,
PUBCHEM:1718638,CCN1C(=O)C(=C2Sc3ccc(OC)cc3N2C)SC1=Nc1cccc(O)c1,PIUUJWICZDNLGV-UHFFFAOYSA-N,O=C1NC(=Nc2ccccc2)SC1=C1Nc2ccccc2S1,CC1CC(CC2CCCCC2)CC1C1CC2CCCCC2C1,413.52,4.39,65.4,1,7,3,4,2,28,0.2,0.753,False,,,,,4.0339,exact,4.0339,exact,,,,,,,,,,,,,,
CHEMBL553782,CN(C(=O)c1ccc(Br)cc1Cl)[C@H]1CCCC[C@@]12CCCN2C,PIVSRYNUXJQYNQ-FUHWJXTLSA-N,O=C(N[C@H]1CCCC[C@@]12CCCN2)c1ccccc1,CC(CC1CCCCC12CCCC2)C1CCCCC1,399.76,4.58,23.6,0,2,2,3,1,23,0.611,0.726,False,,,,,,,,,,,,,,,,,,,5.0458,exact,,
PUBCHEM:45259500,CN(C(=O)c1ccc(Br)cc1Cl)C1CCCCC12CCCN2C,PIVSRYNUXJQYNQ-UHFFFAOYSA-N,O=C(NC1CCCCC12CCCN2)c1ccccc1,CC(CC1CCCCC12CCCC2)C1CCCCC1,399.76,4.58,23.6,0,2,2,3,1,23,0.611,0.726,False,,,,,,,,,,,,,,,,,,,5.0458,exact,,
PUBCHEM:86291629,Clc1ccc(NCc2ccncc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,PIWVVOCVVNZKEV-UHFFFAOYSA-N,c1cc(NCc2ccncc2)nc(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1,C1CCC(CCC2CCCC(C3CCCC4CC(C5CCCCC5)CC43)C2)CC1,418.93,4.75,78.5,3,5,5,5,4,30,0.261,0.435,False,,,7.6021,exact,,,,,,,,,,,,,,,7.6021,exact,,
CHEMBL2048774,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(NCc2cccc(O)c2)cc13,PIWYCCOPQBGXEH-QPTUXGOLSA-N,c1ccc(CNc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)NCC4)cc1,C1CCC(CCC2CCC3CC4CCCC5(CCCCC45)C3C2)CC1,362.52,4.69,35.5,2,3,3,5,2,27,0.5,0.831,False,,,,,8.1871,exact,,,,,,,6.6383,exact,,,,,,,,
PUBCHEM:57413038,CN1CCC23CCCCC2C1Cc1ccc(NCc2cccc(O)c2)cc13,PIWYCCOPQBGXEH-UHFFFAOYSA-N,c1ccc(CNc2ccc3c(c2)C24CCCCC2C(C3)NCC4)cc1,C1CCC(CCC2CCC3CC4CCCC5(CCCCC45)C3C2)CC1,362.52,4.69,35.5,2,3,3,5,2,27,0.5,0.831,False,,,,,8.1871,exact,,,,,,,6.6383,exact,,,,,,,,
